dataset	threshold_group	k	nodes	edges	n_contigs	n50	n90	longest	total_len	cov_mean	cov_median	cov_max	method	nodes_base	edges_base	n50_base	total_len_base	nodes_base_ds	edges_base_ds	n50_base_ds	total_len_base_ds	nodes_base_final	edges_base_final	n50_base_final	total_len_base_final	len_ratio	n50_ratio	frag_penalty	len_penalty	n50_reward	score
3200_lemuru10	0.3	127	1.0	0.0	1.0	16646.0	16646.0	16646.0	16646.0	3.668382	3.668382	3.668382	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9986201931728959	0.9986201931728959	0.0	0.0013798068271041464	0.9986201931728959	0.9979302897593438
3200_lemuru10	0.5	115	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	6.742672	6.742672	6.742672	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.5	115	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	6.742672	6.742672	6.742672	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.5	115	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	6.742672	6.742672	6.742672	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.5	127	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	4.184215	4.184215	4.184215	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.5	127	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	4.184215	4.184215	4.184215	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.5	127	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	4.184215	4.184215	4.184215	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.7	115	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	8.151024	8.151024	8.151024	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.7	115	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	8.151024	8.151024	8.151024	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.7	115	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	8.151024	8.151024	8.151024	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.7	127	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	5.155428	5.155428	5.155428	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.7	127	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	5.155428	5.155428	5.155428	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru10	0.7	127	1.0	0.0	1.0	16662.0	16662.0	16662.0	16662.0	5.155428	5.155428	5.155428	cnn	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	1.0	0.0	16669.0	16669.0	0.9995800587917092	0.9995800587917092	0.0	0.0004199412082908083	0.9995800587917092	0.9993700881875638
3200_lemuru15	0.3	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	5.772573	5.772573	5.772573	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	5.772573	5.772573	5.772573	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	5.772573	5.772573	5.772573	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	3.596725	3.596725	3.596725	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	3.596725	3.596725	3.596725	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.3	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	3.596725	3.596725	3.596725	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	6.667677	6.667677	6.667677	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	6.667677	6.667677	6.667677	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	6.667677	6.667677	6.667677	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	4.191389	4.191389	4.191389	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	4.191389	4.191389	4.191389	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	4.191389	4.191389	4.191389	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.465216	7.465216	7.465216	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.465216	7.465216	7.465216	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	115	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	7.465216	7.465216	7.465216	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	4.726258	4.726258	4.726258	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	4.726258	4.726258	4.726258	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru15	0.7	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	4.726258	4.726258	4.726258	cnn	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	1.0	0.0	16617.0	16617.0	0.9999999999999398	0.9999999999999398	0.0	6.017408793468348e-14	0.9999999999999398	0.9999999999999097
3200_lemuru5	0.3	-1	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	3.428223	3.428223	3.428223	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.3	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	5.6153	5.6153	5.6153	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.3	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	5.6153	5.6153	5.6153	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.3	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	5.6153	5.6153	5.6153	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.3	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	3.428223	3.428223	3.428223	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.3	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	3.428223	3.428223	3.428223	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.3	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	3.428223	3.428223	3.428223	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.5	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	6.607206	6.607206	6.607206	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.5	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	6.607206	6.607206	6.607206	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.5	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	6.607206	6.607206	6.607206	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.5	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	4.101468	4.101468	4.101468	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.5	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	4.101468	4.101468	4.101468	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.5	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	4.101468	4.101468	4.101468	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.7	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	7.625525	7.625525	7.625525	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.7	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	7.625525	7.625525	7.625525	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.7	115	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	7.625525	7.625525	7.625525	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.7	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	4.783056	4.783056	4.783056	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.7	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	4.783056	4.783056	4.783056	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru5	0.7	127	1.0	0.0	1.0	16546.0	16546.0	16546.0	16546.0	4.783056	4.783056	4.783056	cnn	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	1.0	0.0	16605.0	16605.0	0.9964468533573624	0.9964468533573624	0.0	0.003553146642637617	0.9964468533573624	0.9946702800360436
3200_lemuru50	0.3	115	1.0	0.0	1.0	16719.0	16719.0	16719.0	16719.0	4.145146	4.145146	4.145146	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.003722158852074	1.003722158852074	0.0	0.0037221588520739424	1.003722158852074	1.001861079426037
3200_lemuru50	0.3	115	1.0	0.0	1.0	16719.0	16719.0	16719.0	16719.0	4.145146	4.145146	4.145146	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.003722158852074	1.003722158852074	0.0	0.0037221588520739424	1.003722158852074	1.001861079426037
3200_lemuru50	0.3	115	1.0	0.0	1.0	16719.0	16719.0	16719.0	16719.0	4.145146	4.145146	4.145146	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.003722158852074	1.003722158852074	0.0	0.0037221588520739424	1.003722158852074	1.001861079426037
3200_lemuru50	0.3	127	1.0	0.0	1.0	16719.0	16719.0	16719.0	16719.0	2.59366	2.59366	2.59366	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0050495942289748	1.0050495942289748	0.0	0.005049594228974774	1.0050495942289748	1.0025247971144875
3200_lemuru50	0.3	127	1.0	0.0	1.0	16719.0	16719.0	16719.0	16719.0	2.59366	2.59366	2.59366	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0050495942289748	1.0050495942289748	0.0	0.005049594228974774	1.0050495942289748	1.0025247971144875
3200_lemuru50	0.3	127	1.0	0.0	1.0	16719.0	16719.0	16719.0	16719.0	2.59366	2.59366	2.59366	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0050495942289748	1.0050495942289748	0.0	0.005049594228974774	1.0050495942289748	1.0025247971144875
3200_lemuru50	0.5	115	1.0	0.0	1.0	16744.0	16744.0	16744.0	16744.0	5.122798	5.122798	5.122798	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0052230293569666	1.0052230293569666	0.0	0.005223029356966613	1.0052230293569666	1.0026115146784833
3200_lemuru50	0.5	115	1.0	0.0	1.0	16744.0	16744.0	16744.0	16744.0	5.122798	5.122798	5.122798	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0052230293569666	1.0052230293569666	0.0	0.005223029356966613	1.0052230293569666	1.0026115146784833
3200_lemuru50	0.5	115	1.0	0.0	1.0	16744.0	16744.0	16744.0	16744.0	5.122798	5.122798	5.122798	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	1.0052230293569666	1.0052230293569666	0.0	0.005223029356966613	1.0052230293569666	1.0026115146784833
3200_lemuru50	0.5	127	1.0	0.0	1.0	16744.0	16744.0	16744.0	16744.0	3.262081	3.262081	3.262081	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0065524496542828	1.0065524496542828	0.0	0.00655244965428281	1.0065524496542828	1.0032762248271414
3200_lemuru50	0.5	127	1.0	0.0	1.0	16744.0	16744.0	16744.0	16744.0	3.262081	3.262081	3.262081	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0065524496542828	1.0065524496542828	0.0	0.00655244965428281	1.0065524496542828	1.0032762248271414
3200_lemuru50	0.5	127	1.0	0.0	1.0	16744.0	16744.0	16744.0	16744.0	3.262081	3.262081	3.262081	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0065524496542828	1.0065524496542828	0.0	0.00655244965428281	1.0065524496542828	1.0032762248271414
3200_lemuru50	0.7	115	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	5.88378	5.88378	5.88378	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	0.9992195473373957	0.9992195473373957	0.0	0.0007804526626042918	0.9992195473373957	0.9988293210060936
3200_lemuru50	0.7	115	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	5.88378	5.88378	5.88378	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	0.9992195473373957	0.9992195473373957	0.0	0.0007804526626042918	0.9992195473373957	0.9988293210060936
3200_lemuru50	0.7	115	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	5.88378	5.88378	5.88378	cnn	1.0	0.0	16657.0	16657.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16657.0	16657.0	0.9992195473373957	0.9992195473373957	0.0	0.0007804526626042918	0.9992195473373957	0.9988293210060936
3200_lemuru50	0.7	127	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	3.770116	3.770116	3.770116	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0005410279530507	1.0005410279530507	0.0	0.0005410279530506656	1.0005410279530507	1.0002705139765253
3200_lemuru50	0.7	127	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	3.770116	3.770116	3.770116	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0005410279530507	1.0005410279530507	0.0	0.0005410279530506656	1.0005410279530507	1.0002705139765253
3200_lemuru50	0.7	127	1.0	0.0	1.0	16644.0	16644.0	16644.0	16644.0	3.770116	3.770116	3.770116	cnn	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0	0.0	16635.0	16635.0	1.0005410279530507	1.0005410279530507	0.0	0.0005410279530506656	1.0005410279530507	1.0002705139765253
10K_lemuru10	0.3	115	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	37.754741	37.754741	37.754741	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	115	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	37.754741	37.754741	37.754741	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	115	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	37.754741	37.754741	37.754741	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	127	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	24.744376	24.744376	24.744376	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	127	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	24.744376	24.744376	24.744376	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.3	127	1.0	0.0	1.0	16620.0	16620.0	16620.0	16620.0	24.744376	24.744376	24.744376	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9970005998799641	0.9970005998799641	0.0	0.0029994001200358555	0.9970005998799641	0.9955008998199462
10K_lemuru10	0.5	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.114585	39.114585	39.114585	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.5	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.114585	39.114585	39.114585	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.5	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.114585	39.114585	39.114585	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
10K_lemuru10	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.628199	25.628199	25.628199	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.628199	25.628199	25.628199	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.5	127	1.0	0.0	1.0	16617.0	16617.0	16617.0	16617.0	25.628199	25.628199	25.628199	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968206358727656	0.9968206358727656	0.0	0.0031793641272344075	0.9968206358727656	0.9952309538091484
10K_lemuru10	0.7	115	2.0	2.0	1.0	16618.0	16618.0	16618.0	16618.0	39.204508	39.204508	39.204508	gb	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	1.0	0.0	16670.0	16670.0	0.9968806238751651	0.9968806238751651	3.0	0.003119376124834927	0.9968806238751651	-1.2546790641872523
